sample_id,participant_id,file_path,duration_seconds
741_audio,741,D:\ieee-final-dep\datasets\raw\dvlog\741\741_acoustic.npy,
742_audio,742,D:\ieee-final-dep\datasets\raw\dvlog\742\742_acoustic.npy,
743_audio,743,D:\ieee-final-dep\datasets\raw\dvlog\743\743_acoustic.npy,
744_audio,744,D:\ieee-final-dep\datasets\raw\dvlog\744\744_acoustic.npy,
745_audio,745,D:\ieee-final-dep\datasets\raw\dvlog\745\745_acoustic.npy,
746_audio,746,D:\ieee-final-dep\datasets\raw\dvlog\746\746_acoustic.npy,
747_audio,747,D:\ieee-final-dep\datasets\raw\dvlog\747\747_acoustic.npy,
748_audio,748,D:\ieee-final-dep\datasets\raw\dvlog\748\748_acoustic.npy,
749_audio,749,D:\ieee-final-dep\datasets\raw\dvlog\749\749_acoustic.npy,
75_audio,75,D:\ieee-final-dep\datasets\raw\dvlog\75\75_acoustic.npy,
750_audio,750,D:\ieee-final-dep\datasets\raw\dvlog\750\750_acoustic.npy,
751_audio,751,D:\ieee-final-dep\datasets\raw\dvlog\751\751_acoustic.npy,
752_audio,752,D:\ieee-final-dep\datasets\raw\dvlog\752\752_acoustic.npy,
753_audio,753,D:\ieee-final-dep\datasets\raw\dvlog\753\753_acoustic.npy,
754_audio,754,D:\ieee-final-dep\datasets\raw\dvlog\754\754_acoustic.npy,
755_audio,755,D:\ieee-final-dep\datasets\raw\dvlog\755\755_acoustic.npy,
756_audio,756,D:\ieee-final-dep\datasets\raw\dvlog\756\756_acoustic.npy,
757_audio,757,D:\ieee-final-dep\datasets\raw\dvlog\757\757_acoustic.npy,
758_audio,758,D:\ieee-final-dep\datasets\raw\dvlog\758\758_acoustic.npy,
759_audio,759,D:\ieee-final-dep\datasets\raw\dvlog\759\759_acoustic.npy,
76_audio,76,D:\ieee-final-dep\datasets\raw\dvlog\76\76_acoustic.npy,
760_audio,760,D:\ieee-final-dep\datasets\raw\dvlog\760\760_acoustic.npy,
761_audio,761,D:\ieee-final-dep\datasets\raw\dvlog\761\761_acoustic.npy,
762_audio,762,D:\ieee-final-dep\datasets\raw\dvlog\762\762_acoustic.npy,
763_audio,763,D:\ieee-final-dep\datasets\raw\dvlog\763\763_acoustic.npy,
764_audio,764,D:\ieee-final-dep\datasets\raw\dvlog\764\764_acoustic.npy,
765_audio,765,D:\ieee-final-dep\datasets\raw\dvlog\765\765_acoustic.npy,
766_audio,766,D:\ieee-final-dep\datasets\raw\dvlog\766\766_acoustic.npy,
767_audio,767,D:\ieee-final-dep\datasets\raw\dvlog\767\767_acoustic.npy,
768_audio,768,D:\ieee-final-dep\datasets\raw\dvlog\768\768_acoustic.npy,
769_audio,769,D:\ieee-final-dep\datasets\raw\dvlog\769\769_acoustic.npy,
77_audio,77,D:\ieee-final-dep\datasets\raw\dvlog\77\77_acoustic.npy,
770_audio,770,D:\ieee-final-dep\datasets\raw\dvlog\770\770_acoustic.npy,
771_audio,771,D:\ieee-final-dep\datasets\raw\dvlog\771\771_acoustic.npy,
772_audio,772,D:\ieee-final-dep\datasets\raw\dvlog\772\772_acoustic.npy,
773_audio,773,D:\ieee-final-dep\datasets\raw\dvlog\773\773_acoustic.npy,
774_audio,774,D:\ieee-final-dep\datasets\raw\dvlog\774\774_acoustic.npy,
775_audio,775,D:\ieee-final-dep\datasets\raw\dvlog\775\775_acoustic.npy,
776_audio,776,D:\ieee-final-dep\datasets\raw\dvlog\776\776_acoustic.npy,
777_audio,777,D:\ieee-final-dep\datasets\raw\dvlog\777\777_acoustic.npy,
778_audio,778,D:\ieee-final-dep\datasets\raw\dvlog\778\778_acoustic.npy,
779_audio,779,D:\ieee-final-dep\datasets\raw\dvlog\779\779_acoustic.npy,
78_audio,78,D:\ieee-final-dep\datasets\raw\dvlog\78\78_acoustic.npy,
780_audio,780,D:\ieee-final-dep\datasets\raw\dvlog\780\780_acoustic.npy,
781_audio,781,D:\ieee-final-dep\datasets\raw\dvlog\781\781_acoustic.npy,
782_audio,782,D:\ieee-final-dep\datasets\raw\dvlog\782\782_acoustic.npy,
783_audio,783,D:\ieee-final-dep\datasets\raw\dvlog\783\783_acoustic.npy,
784_audio,784,D:\ieee-final-dep\datasets\raw\dvlog\784\784_acoustic.npy,
785_audio,785,D:\ieee-final-dep\datasets\raw\dvlog\785\785_acoustic.npy,
786_audio,786,D:\ieee-final-dep\datasets\raw\dvlog\786\786_acoustic.npy,
787_audio,787,D:\ieee-final-dep\datasets\raw\dvlog\787\787_acoustic.npy,
788_audio,788,D:\ieee-final-dep\datasets\raw\dvlog\788\788_acoustic.npy,
789_audio,789,D:\ieee-final-dep\datasets\raw\dvlog\789\789_acoustic.npy,
79_audio,79,D:\ieee-final-dep\datasets\raw\dvlog\79\79_acoustic.npy,
790_audio,790,D:\ieee-final-dep\datasets\raw\dvlog\790\790_acoustic.npy,
791_audio,791,D:\ieee-final-dep\datasets\raw\dvlog\791\791_acoustic.npy,
792_audio,792,D:\ieee-final-dep\datasets\raw\dvlog\792\792_acoustic.npy,
793_audio,793,D:\ieee-final-dep\datasets\raw\dvlog\793\793_acoustic.npy,
794_audio,794,D:\ieee-final-dep\datasets\raw\dvlog\794\794_acoustic.npy,
795_audio,795,D:\ieee-final-dep\datasets\raw\dvlog\795\795_acoustic.npy,
796_audio,796,D:\ieee-final-dep\datasets\raw\dvlog\796\796_acoustic.npy,
797_audio,797,D:\ieee-final-dep\datasets\raw\dvlog\797\797_acoustic.npy,
798_audio,798,D:\ieee-final-dep\datasets\raw\dvlog\798\798_acoustic.npy,
799_audio,799,D:\ieee-final-dep\datasets\raw\dvlog\799\799_acoustic.npy,
8_audio,8,D:\ieee-final-dep\datasets\raw\dvlog\8\8_acoustic.npy,
80_audio,80,D:\ieee-final-dep\datasets\raw\dvlog\80\80_acoustic.npy,
800_audio,800,D:\ieee-final-dep\datasets\raw\dvlog\800\800_acoustic.npy,
801_audio,801,D:\ieee-final-dep\datasets\raw\dvlog\801\801_acoustic.npy,
802_audio,802,D:\ieee-final-dep\datasets\raw\dvlog\802\802_acoustic.npy,
803_audio,803,D:\ieee-final-dep\datasets\raw\dvlog\803\803_acoustic.npy,
804_audio,804,D:\ieee-final-dep\datasets\raw\dvlog\804\804_acoustic.npy,
805_audio,805,D:\ieee-final-dep\datasets\raw\dvlog\805\805_acoustic.npy,
806_audio,806,D:\ieee-final-dep\datasets\raw\dvlog\806\806_acoustic.npy,
807_audio,807,D:\ieee-final-dep\datasets\raw\dvlog\807\807_acoustic.npy,
808_audio,808,D:\ieee-final-dep\datasets\raw\dvlog\808\808_acoustic.npy,
809_audio,809,D:\ieee-final-dep\datasets\raw\dvlog\809\809_acoustic.npy,
81_audio,81,D:\ieee-final-dep\datasets\raw\dvlog\81\81_acoustic.npy,
810_audio,810,D:\ieee-final-dep\datasets\raw\dvlog\810\810_acoustic.npy,
811_audio,811,D:\ieee-final-dep\datasets\raw\dvlog\811\811_acoustic.npy,
812_audio,812,D:\ieee-final-dep\datasets\raw\dvlog\812\812_acoustic.npy,
813_audio,813,D:\ieee-final-dep\datasets\raw\dvlog\813\813_acoustic.npy,
814_audio,814,D:\ieee-final-dep\datasets\raw\dvlog\814\814_acoustic.npy,
815_audio,815,D:\ieee-final-dep\datasets\raw\dvlog\815\815_acoustic.npy,
816_audio,816,D:\ieee-final-dep\datasets\raw\dvlog\816\816_acoustic.npy,
817_audio,817,D:\ieee-final-dep\datasets\raw\dvlog\817\817_acoustic.npy,
818_audio,818,D:\ieee-final-dep\datasets\raw\dvlog\818\818_acoustic.npy,
819_audio,819,D:\ieee-final-dep\datasets\raw\dvlog\819\819_acoustic.npy,
82_audio,82,D:\ieee-final-dep\datasets\raw\dvlog\82\82_acoustic.npy,
820_audio,820,D:\ieee-final-dep\datasets\raw\dvlog\820\820_acoustic.npy,
821_audio,821,D:\ieee-final-dep\datasets\raw\dvlog\821\821_acoustic.npy,
822_audio,822,D:\ieee-final-dep\datasets\raw\dvlog\822\822_acoustic.npy,
823_audio,823,D:\ieee-final-dep\datasets\raw\dvlog\823\823_acoustic.npy,
824_audio,824,D:\ieee-final-dep\datasets\raw\dvlog\824\824_acoustic.npy,
825_audio,825,D:\ieee-final-dep\datasets\raw\dvlog\825\825_acoustic.npy,
826_audio,826,D:\ieee-final-dep\datasets\raw\dvlog\826\826_acoustic.npy,
827_audio,827,D:\ieee-final-dep\datasets\raw\dvlog\827\827_acoustic.npy,
828_audio,828,D:\ieee-final-dep\datasets\raw\dvlog\828\828_acoustic.npy,
829_audio,829,D:\ieee-final-dep\datasets\raw\dvlog\829\829_acoustic.npy,
83_audio,83,D:\ieee-final-dep\datasets\raw\dvlog\83\83_acoustic.npy,
830_audio,830,D:\ieee-final-dep\datasets\raw\dvlog\830\830_acoustic.npy,
831_audio,831,D:\ieee-final-dep\datasets\raw\dvlog\831\831_acoustic.npy,
832_audio,832,D:\ieee-final-dep\datasets\raw\dvlog\832\832_acoustic.npy,
833_audio,833,D:\ieee-final-dep\datasets\raw\dvlog\833\833_acoustic.npy,
834_audio,834,D:\ieee-final-dep\datasets\raw\dvlog\834\834_acoustic.npy,
835_audio,835,D:\ieee-final-dep\datasets\raw\dvlog\835\835_acoustic.npy,
836_audio,836,D:\ieee-final-dep\datasets\raw\dvlog\836\836_acoustic.npy,
837_audio,837,D:\ieee-final-dep\datasets\raw\dvlog\837\837_acoustic.npy,
838_audio,838,D:\ieee-final-dep\datasets\raw\dvlog\838\838_acoustic.npy,
839_audio,839,D:\ieee-final-dep\datasets\raw\dvlog\839\839_acoustic.npy,
84_audio,84,D:\ieee-final-dep\datasets\raw\dvlog\84\84_acoustic.npy,
840_audio,840,D:\ieee-final-dep\datasets\raw\dvlog\840\840_acoustic.npy,
841_audio,841,D:\ieee-final-dep\datasets\raw\dvlog\841\841_acoustic.npy,
842_audio,842,D:\ieee-final-dep\datasets\raw\dvlog\842\842_acoustic.npy,
843_audio,843,D:\ieee-final-dep\datasets\raw\dvlog\843\843_acoustic.npy,
844_audio,844,D:\ieee-final-dep\datasets\raw\dvlog\844\844_acoustic.npy,
845_audio,845,D:\ieee-final-dep\datasets\raw\dvlog\845\845_acoustic.npy,
846_audio,846,D:\ieee-final-dep\datasets\raw\dvlog\846\846_acoustic.npy,
847_audio,847,D:\ieee-final-dep\datasets\raw\dvlog\847\847_acoustic.npy,
848_audio,848,D:\ieee-final-dep\datasets\raw\dvlog\848\848_acoustic.npy,
849_audio,849,D:\ieee-final-dep\datasets\raw\dvlog\849\849_acoustic.npy,
85_audio,85,D:\ieee-final-dep\datasets\raw\dvlog\85\85_acoustic.npy,
850_audio,850,D:\ieee-final-dep\datasets\raw\dvlog\850\850_acoustic.npy,
851_audio,851,D:\ieee-final-dep\datasets\raw\dvlog\851\851_acoustic.npy,
852_audio,852,D:\ieee-final-dep\datasets\raw\dvlog\852\852_acoustic.npy,
853_audio,853,D:\ieee-final-dep\datasets\raw\dvlog\853\853_acoustic.npy,
854_audio,854,D:\ieee-final-dep\datasets\raw\dvlog\854\854_acoustic.npy,
855_audio,855,D:\ieee-final-dep\datasets\raw\dvlog\855\855_acoustic.npy,
856_audio,856,D:\ieee-final-dep\datasets\raw\dvlog\856\856_acoustic.npy,
857_audio,857,D:\ieee-final-dep\datasets\raw\dvlog\857\857_acoustic.npy,
858_audio,858,D:\ieee-final-dep\datasets\raw\dvlog\858\858_acoustic.npy,
859_audio,859,D:\ieee-final-dep\datasets\raw\dvlog\859\859_acoustic.npy,
86_audio,86,D:\ieee-final-dep\datasets\raw\dvlog\86\86_acoustic.npy,
860_audio,860,D:\ieee-final-dep\datasets\raw\dvlog\860\860_acoustic.npy,
861_audio,861,D:\ieee-final-dep\datasets\raw\dvlog\861\861_acoustic.npy,
862_audio,862,D:\ieee-final-dep\datasets\raw\dvlog\862\862_acoustic.npy,
863_audio,863,D:\ieee-final-dep\datasets\raw\dvlog\863\863_acoustic.npy,
864_audio,864,D:\ieee-final-dep\datasets\raw\dvlog\864\864_acoustic.npy,
865_audio,865,D:\ieee-final-dep\datasets\raw\dvlog\865\865_acoustic.npy,
866_audio,866,D:\ieee-final-dep\datasets\raw\dvlog\866\866_acoustic.npy,
867_audio,867,D:\ieee-final-dep\datasets\raw\dvlog\867\867_acoustic.npy,
868_audio,868,D:\ieee-final-dep\datasets\raw\dvlog\868\868_acoustic.npy,
869_audio,869,D:\ieee-final-dep\datasets\raw\dvlog\869\869_acoustic.npy,
87_audio,87,D:\ieee-final-dep\datasets\raw\dvlog\87\87_acoustic.npy,
870_audio,870,D:\ieee-final-dep\datasets\raw\dvlog\870\870_acoustic.npy,
871_audio,871,D:\ieee-final-dep\datasets\raw\dvlog\871\871_acoustic.npy,
872_audio,872,D:\ieee-final-dep\datasets\raw\dvlog\872\872_acoustic.npy,
873_audio,873,D:\ieee-final-dep\datasets\raw\dvlog\873\873_acoustic.npy,
874_audio,874,D:\ieee-final-dep\datasets\raw\dvlog\874\874_acoustic.npy,
875_audio,875,D:\ieee-final-dep\datasets\raw\dvlog\875\875_acoustic.npy,
876_audio,876,D:\ieee-final-dep\datasets\raw\dvlog\876\876_acoustic.npy,
877_audio,877,D:\ieee-final-dep\datasets\raw\dvlog\877\877_acoustic.npy,
878_audio,878,D:\ieee-final-dep\datasets\raw\dvlog\878\878_acoustic.npy,
879_audio,879,D:\ieee-final-dep\datasets\raw\dvlog\879\879_acoustic.npy,
88_audio,88,D:\ieee-final-dep\datasets\raw\dvlog\88\88_acoustic.npy,
880_audio,880,D:\ieee-final-dep\datasets\raw\dvlog\880\880_acoustic.npy,
881_audio,881,D:\ieee-final-dep\datasets\raw\dvlog\881\881_acoustic.npy,
882_audio,882,D:\ieee-final-dep\datasets\raw\dvlog\882\882_acoustic.npy,
883_audio,883,D:\ieee-final-dep\datasets\raw\dvlog\883\883_acoustic.npy,
884_audio,884,D:\ieee-final-dep\datasets\raw\dvlog\884\884_acoustic.npy,
885_audio,885,D:\ieee-final-dep\datasets\raw\dvlog\885\885_acoustic.npy,
886_audio,886,D:\ieee-final-dep\datasets\raw\dvlog\886\886_acoustic.npy,
887_audio,887,D:\ieee-final-dep\datasets\raw\dvlog\887\887_acoustic.npy,
888_audio,888,D:\ieee-final-dep\datasets\raw\dvlog\888\888_acoustic.npy,
889_audio,889,D:\ieee-final-dep\datasets\raw\dvlog\889\889_acoustic.npy,
89_audio,89,D:\ieee-final-dep\datasets\raw\dvlog\89\89_acoustic.npy,
890_audio,890,D:\ieee-final-dep\datasets\raw\dvlog\890\890_acoustic.npy,
891_audio,891,D:\ieee-final-dep\datasets\raw\dvlog\891\891_acoustic.npy,
892_audio,892,D:\ieee-final-dep\datasets\raw\dvlog\892\892_acoustic.npy,
893_audio,893,D:\ieee-final-dep\datasets\raw\dvlog\893\893_acoustic.npy,
894_audio,894,D:\ieee-final-dep\datasets\raw\dvlog\894\894_acoustic.npy,
895_audio,895,D:\ieee-final-dep\datasets\raw\dvlog\895\895_acoustic.npy,
896_audio,896,D:\ieee-final-dep\datasets\raw\dvlog\896\896_acoustic.npy,
897_audio,897,D:\ieee-final-dep\datasets\raw\dvlog\897\897_acoustic.npy,
898_audio,898,D:\ieee-final-dep\datasets\raw\dvlog\898\898_acoustic.npy,
899_audio,899,D:\ieee-final-dep\datasets\raw\dvlog\899\899_acoustic.npy,
9_audio,9,D:\ieee-final-dep\datasets\raw\dvlog\9\9_acoustic.npy,
90_audio,90,D:\ieee-final-dep\datasets\raw\dvlog\90\90_acoustic.npy,
900_audio,900,D:\ieee-final-dep\datasets\raw\dvlog\900\900_acoustic.npy,
901_audio,901,D:\ieee-final-dep\datasets\raw\dvlog\901\901_acoustic.npy,
902_audio,902,D:\ieee-final-dep\datasets\raw\dvlog\902\902_acoustic.npy,
903_audio,903,D:\ieee-final-dep\datasets\raw\dvlog\903\903_acoustic.npy,
904_audio,904,D:\ieee-final-dep\datasets\raw\dvlog\904\904_acoustic.npy,
905_audio,905,D:\ieee-final-dep\datasets\raw\dvlog\905\905_acoustic.npy,
906_audio,906,D:\ieee-final-dep\datasets\raw\dvlog\906\906_acoustic.npy,
907_audio,907,D:\ieee-final-dep\datasets\raw\dvlog\907\907_acoustic.npy,
908_audio,908,D:\ieee-final-dep\datasets\raw\dvlog\908\908_acoustic.npy,
909_audio,909,D:\ieee-final-dep\datasets\raw\dvlog\909\909_acoustic.npy,
91_audio,91,D:\ieee-final-dep\datasets\raw\dvlog\91\91_acoustic.npy,
910_audio,910,D:\ieee-final-dep\datasets\raw\dvlog\910\910_acoustic.npy,
911_audio,911,D:\ieee-final-dep\datasets\raw\dvlog\911\911_acoustic.npy,
912_audio,912,D:\ieee-final-dep\datasets\raw\dvlog\912\912_acoustic.npy,
913_audio,913,D:\ieee-final-dep\datasets\raw\dvlog\913\913_acoustic.npy,
914_audio,914,D:\ieee-final-dep\datasets\raw\dvlog\914\914_acoustic.npy,
915_audio,915,D:\ieee-final-dep\datasets\raw\dvlog\915\915_acoustic.npy,
916_audio,916,D:\ieee-final-dep\datasets\raw\dvlog\916\916_acoustic.npy,
917_audio,917,D:\ieee-final-dep\datasets\raw\dvlog\917\917_acoustic.npy,
918_audio,918,D:\ieee-final-dep\datasets\raw\dvlog\918\918_acoustic.npy,
919_audio,919,D:\ieee-final-dep\datasets\raw\dvlog\919\919_acoustic.npy,
92_audio,92,D:\ieee-final-dep\datasets\raw\dvlog\92\92_acoustic.npy,
920_audio,920,D:\ieee-final-dep\datasets\raw\dvlog\920\920_acoustic.npy,
921_audio,921,D:\ieee-final-dep\datasets\raw\dvlog\921\921_acoustic.npy,
922_audio,922,D:\ieee-final-dep\datasets\raw\dvlog\922\922_acoustic.npy,
923_audio,923,D:\ieee-final-dep\datasets\raw\dvlog\923\923_acoustic.npy,
924_audio,924,D:\ieee-final-dep\datasets\raw\dvlog\924\924_acoustic.npy,
925_audio,925,D:\ieee-final-dep\datasets\raw\dvlog\925\925_acoustic.npy,
926_audio,926,D:\ieee-final-dep\datasets\raw\dvlog\926\926_acoustic.npy,
927_audio,927,D:\ieee-final-dep\datasets\raw\dvlog\927\927_acoustic.npy,
928_audio,928,D:\ieee-final-dep\datasets\raw\dvlog\928\928_acoustic.npy,
929_audio,929,D:\ieee-final-dep\datasets\raw\dvlog\929\929_acoustic.npy,
93_audio,93,D:\ieee-final-dep\datasets\raw\dvlog\93\93_acoustic.npy,
930_audio,930,D:\ieee-final-dep\datasets\raw\dvlog\930\930_acoustic.npy,
931_audio,931,D:\ieee-final-dep\datasets\raw\dvlog\931\931_acoustic.npy,
932_audio,932,D:\ieee-final-dep\datasets\raw\dvlog\932\932_acoustic.npy,
933_audio,933,D:\ieee-final-dep\datasets\raw\dvlog\933\933_acoustic.npy,
934_audio,934,D:\ieee-final-dep\datasets\raw\dvlog\934\934_acoustic.npy,
935_audio,935,D:\ieee-final-dep\datasets\raw\dvlog\935\935_acoustic.npy,
936_audio,936,D:\ieee-final-dep\datasets\raw\dvlog\936\936_acoustic.npy,
937_audio,937,D:\ieee-final-dep\datasets\raw\dvlog\937\937_acoustic.npy,
938_audio,938,D:\ieee-final-dep\datasets\raw\dvlog\938\938_acoustic.npy,
939_audio,939,D:\ieee-final-dep\datasets\raw\dvlog\939\939_acoustic.npy,
94_audio,94,D:\ieee-final-dep\datasets\raw\dvlog\94\94_acoustic.npy,
940_audio,940,D:\ieee-final-dep\datasets\raw\dvlog\940\940_acoustic.npy,
941_audio,941,D:\ieee-final-dep\datasets\raw\dvlog\941\941_acoustic.npy,
942_audio,942,D:\ieee-final-dep\datasets\raw\dvlog\942\942_acoustic.npy,
943_audio,943,D:\ieee-final-dep\datasets\raw\dvlog\943\943_acoustic.npy,
944_audio,944,D:\ieee-final-dep\datasets\raw\dvlog\944\944_acoustic.npy,
945_audio,945,D:\ieee-final-dep\datasets\raw\dvlog\945\945_acoustic.npy,
946_audio,946,D:\ieee-final-dep\datasets\raw\dvlog\946\946_acoustic.npy,
947_audio,947,D:\ieee-final-dep\datasets\raw\dvlog\947\947_acoustic.npy,
948_audio,948,D:\ieee-final-dep\datasets\raw\dvlog\948\948_acoustic.npy,
949_audio,949,D:\ieee-final-dep\datasets\raw\dvlog\949\949_acoustic.npy,
95_audio,95,D:\ieee-final-dep\datasets\raw\dvlog\95\95_acoustic.npy,
950_audio,950,D:\ieee-final-dep\datasets\raw\dvlog\950\950_acoustic.npy,
951_audio,951,D:\ieee-final-dep\datasets\raw\dvlog\951\951_acoustic.npy,
952_audio,952,D:\ieee-final-dep\datasets\raw\dvlog\952\952_acoustic.npy,
953_audio,953,D:\ieee-final-dep\datasets\raw\dvlog\953\953_acoustic.npy,
954_audio,954,D:\ieee-final-dep\datasets\raw\dvlog\954\954_acoustic.npy,
955_audio,955,D:\ieee-final-dep\datasets\raw\dvlog\955\955_acoustic.npy,
956_audio,956,D:\ieee-final-dep\datasets\raw\dvlog\956\956_acoustic.npy,
957_audio,957,D:\ieee-final-dep\datasets\raw\dvlog\957\957_acoustic.npy,
958_audio,958,D:\ieee-final-dep\datasets\raw\dvlog\958\958_acoustic.npy,
959_audio,959,D:\ieee-final-dep\datasets\raw\dvlog\959\959_acoustic.npy,
96_audio,96,D:\ieee-final-dep\datasets\raw\dvlog\96\96_acoustic.npy,
960_audio,960,D:\ieee-final-dep\datasets\raw\dvlog\960\960_acoustic.npy,
97_audio,97,D:\ieee-final-dep\datasets\raw\dvlog\97\97_acoustic.npy,
98_audio,98,D:\ieee-final-dep\datasets\raw\dvlog\98\98_acoustic.npy,
99_audio,99,D:\ieee-final-dep\datasets\raw\dvlog\99\99_acoustic.npy,
